Gene ID,Gene class (BV-BRC),Gene subsystem (BV-BRC),Gene annotation (BV-BRC),sampleA,sampleB,logFC,logCPM,PValue,FDR,Bil_mono_rep1,Bil_mono_rep2,Bil_mono_rep3,Bil_mono_rep4,Bil_mono_rep5,Bil_mono_rep6,Bil_Bt_rep1,Bil_Bt_rep2,Bil_Bt_rep3,Bil_Bt_rep4,Bil_Bt_rep5,Bil_Bt_rep6
QI0013_1274,Respiration,Biogenesis of c-type cytochromes,ABC transporter involved in cytochrome c biogenesis CcmB subunit,Bil_Bt,Bil_mono,1.157608648,6.308722323,1.24803E-15,4.34964E-15,724.563,897.142,1897.869,1620.679,2114.952,1723.823,1191.144,1429.653,1956.23,1998.947,2241.459,1816.035
QI0013_1275,Respiration,Biogenesis of c-type cytochromes,Cytochrome c-type biogenesis protein CcmC putative heme lyase for CcmE,Bil_Bt,Bil_mono,1.223164547,5.850068156,4.06197E-32,2.48121E-31,671.675,708.512,1198.245,1045.671,1339.737,1179.726,931.72,1210.289,1462.547,1351.334,1562.2,1338.182
QI0013_1276,#N/A,#N/A,Uncharacterized protein DVU1046,Bil_Bt,Bil_mono,1.31401421,4.939592894,7.5362E-18,2.88815E-17,242.402,336.773,567.473,579.448,843.92,655.968,417.112,886.915,801.383,634.3,885.823,697.512
QI0013_1277,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.288998892,7.315474162,1.42944E-18,5.66818E-18,1204.961,1832.009,3314.885,3078.18,4439.452,3114.578,2263.597,3775.533,4014.703,3401.633,4622.228,4042.484
QI0013_1280,Amino Acids and Derivatives,Aspartate to Homoserine module,Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11),Bil_Bt,Bil_mono,1.476268823,9.743893758,4.23003E-49,4.02003E-48,6653.287,9331.193,17143.007,14758.17,16120.351,18393.806,13874.072,24584.933,24911.02,17790.818,23498.329,19313.556
QI0013_1282,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.695623301,8.505084166,2.5388E-229,5.6432E-227,11742.857,14957.881,20926.528,18278.152,21063.635,23846.224,1360.702,1860.819,1688.454,1432.167,1746.666,1347.816
QI0013_1287,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.619204891,4.270361877,7.48567E-37,5.19968E-36,178.937,221.755,373.133,256.423,384.745,268.235,427.286,410.363,520.947,446.958,565.889,453.768
QI0013_1288,RNA Processing,5-methylaminomethyl-2-thiouridine,tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmG,Bil_Bt,Bil_mono,1.308472312,5.892578676,6.14562E-44,5.05939E-43,587.055,737.956,1250.439,1096.734,1411.876,1029.718,1211.491,1451.401,1541.42,1387.471,1442.105,1170.548
QI0013_1289,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.135209829,3.227360837,3.26461E-12,9.68252E-12,67.873,106.737,252.087,219.791,212.984,227.555,157.689,178.707,270.698,192.097,243.073,215.805
QI0013_1296,"Stress Response, Defense and Virulence",Antibiotic targets in protein synthesis,Translation elongation factor G,Bil_Bt,Bil_mono,2.043602751,11.706871,1.47248E-52,1.53822E-51,17332.217,22785.557,48587.214,41822.402,58602.595,52063.027,62698.256,100559.855,106967.528,81331.083,95851.431,79453.697
QI0013_1297,Protein Synthesis,"Ribosomal proteins, single-copy",SSU ribosomal protein S7p (S5e),Bil_Bt,Bil_mono,2.081397313,9.723764542,4.3719E-54,4.75326E-53,4315.645,5507.069,12250.081,10715.353,13667.603,13317.68,14990.61,26195.184,27062.97,19973.303,24835.711,21198.957
QI0013_1298,Protein Synthesis,"Ribosomal proteins, single-copy",SSU ribosomal protein S12p (S23e),Bil_Bt,Bil_mono,1.968180556,10.13571275,1.23469E-77,2.2557E-76,6707.937,9287.026,17149.67,14843.645,17075.343,18259.053,21666.103,37991.716,36112.848,23816.188,31489.952,25147.026
QI0013_1310,#N/A,#N/A,FIG015547: peptidase M16 family,Bil_Bt,Bil_mono,-1.10462072,10.03279164,1.2144E-16,4.41311E-16,20441.139,26054.833,53884.366,47541.401,53006.618,61213.529,6810.291,9900.728,13097.687,10725.083,13654.357,10872.124
QI0013_1311,"Stress Response, Defense and Virulence",Antibiotic targets in protein synthesis,Translation elongation factor Tu,Bil_Bt,Bil_mono,1.309184418,13.3527842,1.85865E-23,8.83191E-23,79274.422,106121.271,225896.342,203881.433,257261.475,238514.361,163905.645,289757.277,300073.453,216765.919,271811.239,222524.495
QI0013_1312,Protein Synthesis,"Ribosome LSU, bacterial",LSU ribosomal protein L33p @ LSU ribosomal protein L33p zinc-dependent,Bil_Bt,Bil_mono,1.637283057,7.609219436,8.9022E-56,1.01765E-54,1373.32,1733.554,3561.419,3444.498,3752.407,3516.295,4036.325,5509.65,5853.111,4510.469,5055.532,3863.289
QI0013_1313,#N/A,#N/A,Protein translocase subunit SecE,Bil_Bt,Bil_mono,1.690454838,10.80091199,5.43332E-44,4.48221E-43,12133.345,15106.945,31027.765,29356.493,37279.028,29800.788,36999.22,41429.692,53444.328,42577.95,47847.894,41726.414
QI0013_1314,#N/A,#N/A,Transcription antitermination protein NusG,Bil_Bt,Bil_mono,2.649922921,9.949117462,1.21741E-96,3.26903E-95,3628.985,4952.222,10246.714,9480.973,11969.458,9746.721,20216.383,32384.676,34894.708,24809.955,30268.822,24657.612
QI0013_1315,Protein Synthesis,"Ribosomal proteins, single-copy",LSU ribosomal protein L11p (L12e),Bil_Bt,Bil_mono,2.683675208,10.14848387,3.29886E-88,7.49929E-87,4069.717,5716.862,10613.184,10343.485,14298.538,11160.358,22351.964,38208.244,38574.446,28076.55,36382.154,29266.583
QI0013_1316,Protein Synthesis,"Ribosomal proteins, single-copy",LSU ribosomal protein L1p (L10Ae),Bil_Bt,Bil_mono,2.576363136,10.61004695,2.30335E-93,5.83271E-92,6565.14,8109.24,16186.854,14021.095,21475.862,15872.905,34685.603,49462.037,51760.743,40114.928,46106.031,38872.782
QI0013_1317,Protein Synthesis,"Ribosomal proteins, single-copy",LSU ribosomal protein L10p (P0),Bil_Bt,Bil_mono,2.259754827,11.75910561,4.28627E-35,2.82062E-34,15643.333,20176.945,38611.466,41839.053,67780.363,37353.321,67005.874,124195.468,110897.515,78750.14,99474.467,83211.974
QI0013_1318,Protein Synthesis,"Ribosomal proteins, single-copy",LSU ribosomal protein L7p/L12p (P1/P2),Bil_Bt,Bil_mono,1.849719211,11.04253843,4.38634E-29,2.46832E-28,11944.712,16143.948,29547.449,33172.859,49909.193,28226.973,42218.211,62112.39,65087.257,45816.016,57665.926,49707.333
QI0013_1324,RNA Processing,"RNA polymerase, bacterial",DNA-directed RNA polymerase beta subunit (EC 2.7.7.6),Bil_Bt,Bil_mono,1.636225721,11.08328897,4.24172E-34,2.73287E-33,13454.659,18782.925,40786.963,35541.715,47077.425,39836.085,36729.623,61065.679,65490.383,48857.23,60878.716,49088.822
QI0013_1325,RNA Processing,"RNA polymerase, bacterial",DNA-directed RNA polymerase beta subunit (EC 2.7.7.6),Bil_Bt,Bil_mono,1.399311007,11.02198314,2.79198E-11,7.82812E-11,11705.836,17353.019,40352.752,43809.399,65448.992,36693.539,32195.646,54697.481,60595.425,45295.833,57908.999,45555.983
QI0013_1327,#N/A,#N/A,Peptidoglycan lipid II flippase MurJ,Bil_Bt,Bil_mono,1.728474709,5.001132766,2.66138E-50,2.5908E-49,240.64,294.446,523.052,487.314,572.537,569.523,545.976,730.901,979.576,815.936,971.331,775.548
QI0013_1332,Amino Acids and Derivatives,Histidine Biosynthesis -- gjo,Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19),Bil_Bt,Bil_mono,1.124057805,5.059886439,6.26418E-20,2.61345E-19,357.874,376.339,752.929,701.554,846.21,761.482,605.322,1069.403,870.518,588.653,749.395,608.878
QI0013_1333,Amino Acids and Derivatives,Histidine Biosynthesis -- gjo,ATP phosphoribosyltransferase (EC 2.4.2.17) > HisGl,Bil_Bt,Bil_mono,1.056956962,7.355921187,1.9421E-17,7.26878E-17,1508.184,2049.163,3605.839,3553.283,5008.553,3703.169,2328.877,4089.452,4563.888,3229.507,4152.416,3401.814
QI0013_1336,RNA Processing,Threonylcarbamoyladenosine,Threonylcarbamoyl-AMP synthase (EC 2.7.7.87),Bil_Bt,Bil_mono,-1.034979884,7.19892531,3.54259E-47,3.19952E-46,3162.691,4220.706,7293.857,6386.142,6841.817,7575.416,1209.795,1667.929,1816.013,1400.784,1805.273,1483.657
QI0013_1339,Metabolite damage and its repair or mitigation,Metabolite repair,Nucleoside 5-triphosphatase RdgB (dHAPTP dITP XTP-specific) (EC 3.6.1.66),Bil_Bt,Bil_mono,1.755652578,5.90695075,9.11056E-80,1.76948E-78,410.762,617.417,970.589,899.144,942.396,1107.264,1113.995,1786.121,1833.54,1259.089,1691.903,1407.548
QI0013_1341,#N/A,#N/A,23S rRNA (adenine(2503)-C(2))-methyltransferase @ tRNA (adenine(37)-C(2))-methyltransferase (EC 2.1.1.192),Bil_Bt,Bil_mono,1.012061195,7.824778846,6.91729E-23,3.21815E-22,2024.722,2949.986,5909.046,5041.866,6045.99,5589.714,3564.106,5344.181,5938.8,4567.527,5653.127,4583.923
QI0013_1349,"Stress Response, Defense and Virulence",Universal stress protein family,Universal stress protein family,Bil_Bt,Bil_mono,-1.476987689,12.0390118,5.11866E-77,9.14276E-76,105555.257,130957.831,220718.014,197010.198,218466.369,236420.602,28017.74,44256.851,40961.066,30589.023,39347.067,34122.189
QI0013_137,#N/A,#N/A,cofactor modifying protein (cmo),Bil_Bt,Bil_mono,-1.664469723,6.31616587,4.5546E-71,7.34796E-70,2164.874,2853.37,4478.703,3854.108,3552.019,4459.567,512.065,625.946,615.399,634.3,764.767,539.512
QI0013_138,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.002600756,6.375497557,6.21831E-83,1.2958E-81,2559.77,3409.138,4949.561,4130.512,3956.231,4103.615,473.066,616.491,496.604,531.594,612.006,466.292
QI0013_1380,Membrane Transport,Tricarboxylate transport system,Tripartite tricarboxylate transporter TctC family,Bil_Bt,Bil_mono,-1.32404026,7.635497125,5.48352E-15,1.85144E-14,3825.552,6080.32,12820.886,8268.794,6710.133,14227.9,1167.406,2170.955,2263.93,1602.391,2249.145,1717.767
QI0013_139,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.284585098,4.488184586,3.6021E-77,6.4919E-76,601.158,816.169,1438.116,1249.921,1211.488,1258.544,68.671,139.94,129.507,139.793,138.35,120.427
QI0013_1398,#N/A,#N/A,Amidohydrolase clustered with pyruvate formate-lyase,Bil_Bt,Bil_mono,1.58626542,6.345031583,1.98868E-53,2.12179E-52,616.143,773.842,1454.774,1362.036,1670.663,1516.609,1320.008,2181.356,2392.463,1920.967,2308.712,1845.901
QI0013_1399,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,3.754543055,3.363853367,8.72723E-97,2.3593E-95,31.733,27.604,49.973,45.512,32.062,68.648,324.703,364.032,353.465,251.057,300.719,290.951
QI0013_140,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.127930798,7.589143772,2.54704E-59,3.22491E-58,4433.762,5788.634,9986.854,8883.764,8776.992,9332.292,1568.41,2008.323,2207.453,1896.242,2118.481,1915.267
QI0013_1400,#N/A,#N/A,RNA-binding protein,Bil_Bt,Bil_mono,1.984412522,13.07602185,4.62458E-78,8.56618E-77,70849.394,85351.753,116541.795,102339.226,106143.775,125851.822,202604.682,281038.472,233805.058,178918.113,233877.454,208132.057
QI0013_1407,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.678649483,3.102451398,1.4581E-24,7.17574E-24,81.976,83.733,175.461,145.417,151.15,91.53,220.425,258.132,250.249,179.734,204.642,165.707
QI0013_1408,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.039615234,3.826615641,9.47308E-17,3.45504E-16,191.278,235.557,288.734,314.145,310.315,274.591,256.032,402.799,298.936,284.341,304.562,307.329
QI0013_141,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.210582655,1.728808982,2.73404E-15,9.34948E-15,148.086,138.022,141.035,169.838,133.974,110.599,20.347,25.53,17.527,14.265,12.49,15.415
QI0013_142,Metabolite damage and its repair or mitigation,Metabolite repair,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),Bil_Bt,Bil_mono,-2.369538044,9.951219987,7.28675E-57,8.60009E-56,30376.115,33373.668,65190.511,50437.532,54752.856,62369.101,4127.038,3916.418,4613.549,5644.98,6650.398,5847.922
QI0013_1420,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.613715765,-0.353267291,2.24484E-05,4.33475E-05,3.526,13.802,13.326,7.77,6.87,20.34,27.977,20.802,26.291,12.363,9.608,11.561
QI0013_1424,#N/A,#N/A,Putative transmembrane protein,Bil_Bt,Bil_mono,1.127653947,3.539874588,3.7016E-26,1.91841E-25,147.204,161.025,252.087,217.571,226.725,287.304,186.514,289.335,317.437,241.547,298.797,232.183
QI0013_1429,#N/A,#N/A,Spermidine/putrescine import ABC transporter permease protein PotB (TC 3.A.1.11.1),Bil_Bt,Bil_mono,1.202694703,5.683874416,1.73424E-44,1.44556E-43,565.018,638.581,1229.339,1057.882,998.504,1072.94,875.766,1193.269,1311.619,1167.796,1284.539,1139.718
QI0013_143,Metabolite damage and its repair or mitigation,Metabolite repair,Alkyl hydroperoxide reductase protein F,Bil_Bt,Bil_mono,-2.27035167,9.530301741,5.86929E-34,3.76331E-33,21211.538,24779.511,50673.87,37638.608,38745.867,47027.581,3241.098,2503.785,3599.892,4563.723,5590.677,4803.581
QI0013_1434,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.779205542,10.11659312,9.11954E-62,1.20819E-60,25610.923,32471.005,61494.72,55519.36,63063.803,75362.611,6032.021,9857.233,9475.399,7231.205,8838.054,7555.091
QI0013_1438,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,2.875305079,1.572638117,7.09666E-30,4.11503E-29,7.052,17.483,25.542,11.101,33.207,40.68,75.453,121.029,91.531,89.392,66.293,80.927
QI0013_144,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.221621286,1.19692455,2.48072E-08,5.89743E-08,33.496,61.65,106.609,103.235,116.798,122.041,14.412,20.802,15.58,27.578,21.137,23.122
QI0013_145,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.031322616,7.449439099,1.11242E-24,5.50839E-24,3317.829,4706.543,8942.97,8164.449,8467.822,9142.875,1292.879,1938.353,2148.056,1888.634,2261.635,1682.12
QI0013_1452,#N/A,#N/A,putative lipoprotein,Bil_Bt,Bil_mono,2.265516141,5.656255336,1.1879E-110,4.0276E-109,285.594,437.989,574.136,558.357,592.003,640.713,1287.792,1569.593,1602.765,1182.06,1379.655,1105.036
QI0013_146,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.822079547,6.296916692,1.5566E-287,7.7847E-285,2449.587,3026.358,4836.289,4217.096,4983.362,4886.709,245.859,337.557,384.625,304.312,362.207,258.195
QI0013_1463,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.842738005,6.700103644,7.95001E-78,1.45908E-76,2573.873,3308.842,7178.363,6417.223,6643.719,7225.82,324.703,313.919,435.259,459.32,445.794,456.658
QI0013_1464,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.616700652,11.22590814,6.04101E-62,8.0567E-61,51542.698,69934.719,151242.03,148035.717,162195.145,180850.18,6676.341,11777.621,13193.113,10766.925,12876.139,10595.625
QI0013_1472,"Protein Fate (folding, modification, targeting, degradation)",Peptidyl-prolyl cis-trans isomerase,Peptidyl-prolyl cis-trans isomerase PpiD (EC 5.2.1.8),Bil_Bt,Bil_mono,1.024310404,9.361072468,1.39131E-13,4.43204E-13,5455.378,7790.87,16143.544,15659.534,18128.811,16956.015,8918.743,15344.19,18091.965,13675.954,16870.989,13728.646
QI0013_1473,#N/A,#N/A,Glycosyl transferase family protein,Bil_Bt,Bil_mono,1.71333904,6.115894325,3.9184E-18,1.5162E-17,847.086,858.496,1042.773,923.565,1071.789,706.818,1993.153,2180.411,1673.848,1413.147,1604.473,1353.596
QI0013_1474,RNA Processing,Queuosine and archaeosine,Epoxyqueuosine reductase (EC 1.17.99.6) QueH,Bil_Bt,Bil_mono,1.45364729,5.617182027,3.77087E-64,5.35009E-63,461.005,632.14,956.153,819.22,980.183,808.519,1002.087,1265.13,1221.062,1143.071,1310.48,1038.56
QI0013_1475,RNA Processing,"RNA processing and degradation, bacterial",Ribonuclease E (EC 3.1.26.12),Bil_Bt,Bil_mono,1.214969329,7.527327089,3.35625E-50,3.25931E-49,1793.778,2407.1,4372.094,3779.735,3897.832,3713.339,2913.852,4313.544,5083.862,3858.101,5002.69,4069.46
QI0013_1476,RNA Processing,"RNA processing and degradation, bacterial",Ribonuclease E (EC 3.1.26.12),Bil_Bt,Bil_mono,1.388225645,7.136812074,1.51747E-39,1.13484E-38,1177.635,1679.265,2988.394,2482.081,2994.368,2749.727,1994.848,3585.48,3871.564,3084.008,4089.966,3382.546
QI0013_1481,#N/A,#N/A,Cell division trigger factor (EC 5.2.1.8),Bil_Bt,Bil_mono,2.293670583,10.11659112,1.52012E-77,2.76455E-76,5094.859,7007.826,13911.41,13270.698,16429.521,13363.445,21237.969,36931.768,35504.265,26070.947,33326.929,27866.743
QI0013_1488,#N/A,#N/A,Pyridoxamine 5-phosphate oxidase-related FMN-binding,Bil_Bt,Bil_mono,1.593117115,4.457590961,3.32261E-38,2.40829E-37,160.426,230.036,346.48,369.648,475.206,404.259,354.376,562.595,655.323,526.839,644.672,503.865
QI0013_1489,#N/A,#N/A,Acetyltransferase GNAT family,Bil_Bt,Bil_mono,1.833062742,5.222562864,2.33463E-68,3.55165E-67,250.336,342.294,558.589,584.999,648.112,575.879,661.276,1093.042,1219.114,834.004,1021.291,908.499
QI0013_1515,#N/A,#N/A,Transporter sodium/sulfate symporter family,Bil_Bt,Bil_mono,2.564432347,5.539408678,1.41224E-49,1.35176E-48,180.7,272.363,460.863,435.141,565.667,551.725,1230.142,2071.674,1271.696,1019.444,1276.853,925.841
QI0013_1517,Energy and Precursor Metabolites Generation,"Pyruvate metabolism I: anaplerotic reactions, PEP",NADP-dependent malic enzyme (EC 1.1.1.40),Bil_Bt,Bil_mono,2.823746166,6.614657386,2.99243E-44,2.48396E-43,304.986,518.962,786.244,820.33,1140.494,870.811,2742.598,4697.433,2860.829,2230.985,2484.532,1789.059
QI0013_1518,Respiration,Succinate dehydrogenase and Fumarate reductase cpmlexes,Fumarate reductase iron-sulfur protein (EC 1.3.5.4),Bil_Bt,Bil_mono,1.725928376,6.672197356,7.85915E-26,4.03652E-25,642.587,841.933,1850.117,1483.032,1802.346,2120.455,2255.967,4062.031,2714.769,2029.378,2418.239,1873.84
QI0013_1519,Respiration,Succinate dehydrogenase and Fumarate reductase cpmlexes,Fumarate reductase flavoprotein subunit (EC 1.3.5.4),Bil_Bt,Bil_mono,1.723096931,8.109020423,7.64731E-34,4.8955E-33,1786.727,2514.757,5197.206,4122.741,4442.887,5453.689,6017.608,10502.09,7518.195,5695.382,6772.415,5017.459
QI0013_1520,Respiration,Succinate dehydrogenase and Fumarate reductase cpmlexes,Fumarate reductase cytochrome b subunit,Bil_Bt,Bil_mono,2.079778564,7.010857701,3.38583E-48,3.1504E-47,844.442,978.114,1986.71,1449.731,1552.72,2089.945,3309.769,4999.059,3253.243,2979.401,3264.671,2464.412
QI0013_1521,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.045918701,1.052221617,2.03824E-07,4.59694E-07,33.496,27.604,43.31,47.732,43.513,36.866,39.846,58.623,32.133,46.598,48.038,42.39
QI0013_1526,#N/A,#N/A,ABC transporter substrate-binding protein (cluster 10 nitrate/sulfonate/bicarbonate),Bil_Bt,Bil_mono,-1.934817809,3.705905918,3.94237E-58,4.83847E-57,349.06,428.788,731.829,611.64,707.656,797.078,74.605,118.192,89.583,63.715,97.998,72.256
QI0013_1527,#N/A,#N/A,Heterodisulfide reductase subunit C-like protein,Bil_Bt,Bil_mono,1.153423525,9.576972841,2.91601E-19,1.18446E-18,6186.992,8745.06,18082.502,17282.434,18965.86,17979.377,10800.835,20137.122,21849.602,15020.631,20112.602,15963.766
QI0013_1528,#N/A,#N/A,Heterodisulfide reductase subunit B-like protein,Bil_Bt,Bil_mono,1.279436289,9.459538387,3.04215E-14,9.96044E-14,4778.414,6536.712,16191.296,15192.202,17603.222,16507.262,9740.251,16235.833,19933.295,16138.976,20105.877,15751.815
QI0013_1529,#N/A,#N/A,Heterodisulfide reductase subunit A-like protein,Bil_Bt,Bil_mono,1.400917267,10.96228165,1.4457E-14,4.80818E-14,12039.91,16973.919,42690.384,42602.77,47197.658,44153.271,26941.896,52149.256,59811.57,43862.716,57096.194,45532.861
QI0013_1530,#N/A,#N/A,Heterodisulfide reductase subunit D-like protein / Coenzyme F420-reducing hydrogenase beta subunit-like protein,Bil_Bt,Bil_mono,1.339674673,10.06859263,3.88581E-15,1.32091E-14,7147.788,9479.336,24179.224,22621.794,25755.003,24579.739,14876.159,25321.507,31522.669,24441.929,31303.564,23933.125
QI0013_1531,#N/A,#N/A,heterodisulfide reductase iron-sulfur binding subunit putative,Bil_Bt,Bil_mono,1.328437557,9.611183875,9.82184E-16,3.43807E-15,5298.477,6972.861,17482.824,16699.655,18629.208,18135.741,10988.197,18727.325,22666.564,17732.808,21979.364,17776.911
QI0013_1532,#N/A,#N/A,Heterodisulfide reductase cytochrome reductase subunit,Bil_Bt,Bil_mono,1.268870154,9.325314916,2.00341E-16,7.23433E-16,4424.947,6143.81,14436.684,14593.882,15449.338,15096.167,9555.433,16135.606,18408.429,14078.216,16993.967,13831.731
QI0013_1555,#N/A,#N/A,Thioesterase,Bil_Bt,Bil_mono,1.249490268,7.191138761,2.13435E-28,1.17487E-27,1159.125,1650.741,3124.987,3012.687,3461.559,3471.801,2317.008,4017.591,4085.785,2905.225,3847.854,3053.058
QI0013_156,#N/A,#N/A,Aminotransferase class III,Bil_Bt,Bil_mono,1.312838274,9.836009706,1.93035E-15,6.66955E-15,6155.26,8820.512,18605.554,19072.951,24762.224,20276.537,13768.946,20810.345,24152.482,22647.441,25058.607,20702.798
QI0013_1561,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,3.600858605,-0.515770253,1.10313E-15,3.85468E-15,1.763,3.681,4.442,3.33,4.58,0,35.607,11.346,23.37,21.872,20.176,11.561
QI0013_1562,Clustering-based subsystems,Cell division related cluster,Signal peptidase I (EC 3.4.21.89),Bil_Bt,Bil_mono,1.229610837,6.492111342,4.00837E-35,2.64209E-34,740.429,1082.091,2024.467,1777.197,2145.869,2068.334,1520.086,2326.023,2523.917,1833.477,2368.28,1806.401
QI0013_1566,#N/A,#N/A,Coenzyme A ligase,Bil_Bt,Bil_mono,1.62953711,7.592106338,1.1407E-140,6.4278E-139,1631.589,2167.862,3449.257,3139.233,3278.347,3099.323,3649.733,5140.89,5688.55,4357.362,5271.704,4363.301
QI0013_1568,#N/A,#N/A,Tetrapartite efflux system membrane fusion component FusE-like,Bil_Bt,Bil_mono,-2.115399345,6.430928581,8.1673E-149,5.2706E-147,2446.943,2890.176,4952.893,4391.374,5001.683,5316.393,434.068,531.392,640.717,473.585,631.221,433.536
QI0013_1569,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.091915004,2.881304032,4.89167E-16,1.74279E-15,184.226,204.272,360.917,285.284,345.812,357.223,45.781,94.554,93.478,52.304,85.508,79
QI0013_157,#N/A,#N/A,Hydrolase alpha/beta fold family,Bil_Bt,Bil_mono,1.329391805,8.078688781,1.14431E-36,7.86662E-36,2394.936,3178.182,5190.543,5447.036,6619.673,4946.458,5012.13,6305.793,6475.327,6782.345,7100.996,5766.031
QI0013_1570,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.276291261,6.220109897,4.5959E-150,3.1166E-148,2571.229,2748.474,4292.137,3502.221,4092.494,4338.797,319.617,464.259,445.97,400.36,465.009,376.695
QI0013_158,#N/A,#N/A,Permease of the drug/metabolite transporter (DMT) superfamily,Bil_Bt,Bil_mono,1.452822329,5.51312845,6.36745E-27,3.38329E-26,329.667,460.073,913.953,872.503,996.214,916.576,674.84,1099.661,1206.456,1133.561,1355.636,1082.877
